"So If I'm A Jerk Do I Get To Live In Perpetuity, Too?: Okay, folks. Let's get real. This movie/book is essentially about the insipid sexuality of three spoiled brats with soulful eyes, zero body fat, and no moral compasses. Worst of all, there's no search for the compasses. Why is this exhibition of unbridled existential selfishness so popular? Because the protagonists are European-and ""misunderstood"" quasi-intellectuals to boot. Translation: culturally paranoid Yanks just eat this kind of lean cuisine right up. If you're the type who likes being hungry 15 minutes after eating, don't miss this movie or ""The Sheltering Sky,"" mind-numbing fare featuring filthy rich American ""seekers"" ransacking the blistering desert (or desert tray) for spiritual bargains that won't make them too heavy with self knowledge.",__label__1
"Extremely Let Down: While a big Hendrix fan, as well as a fan of bluegrass - I was NOT impressed with this album. While the ""bluegrass"" was acceptable, it was a big stretch to extract the ""hendrix"" from what I was hearing. If you want a good Hendrix tribute album, try ""Stone Free: A Tribute to Jimi Hendrix"" (1993). You want a good bluegrass album? Try Seldom Scene.Overall, a nice concept gone terribly awry.",__label__1
What a stink: I used this cutting board in my sewing class and loved it. No odor at all from the one in class.I got my mat and it smelled as though I had hit a skunk. My husband made me put it on the back porch. Then I learned that a friend of mine had one for 8 months and hers still stinks. Her husband won't let her use it inside. I went online and read that others had found the same odor problem from these Olfa mats. Some said that the smell diminished after a few weeks but others said it has never stopped stinking.I e-mailed the Olfa distributor to ask if the company has other suggestions. I may just have to send it back.Great cutting mat if you don't mind a strong toxic smell.,__label__1
"Love this petit kitchen: I love this little kitchen. We might have to buy something bigger because we have so many kitchen pots, pans, food and such....but we will still hang onto this kitchen. My 3 kids love it! Also, it can be assembled in minutes!",__label__2
"Repeated book material & out of place reviews: Man Kzin Wars IX has four stories. The lead story by Poul Anderson is OLD, a repeat from another in the series. However, neither the Amazon entry nor the book itself make note of this; the publisher's dishonesty here is a real shame. The other three stories vary in quality, but at least two are good enough for this to be worthwhile in paperback next year.The one star rating reflects my poor opinion of repeated material with no warning. It probably would rate 3 stars otherwise. BTW, I am an old Niven fan, have read all his SF multiple times, and have read all of the Man-Kzin series.Amazon's automated machinery, or a hurried employee, has mixed in a bunch of reviews here that apply to other books in the series. It's too bad, but I've seem them mix up numbered series before. (See World Radio TV Handbook which is an annual series; they were selling the 2000 edition at a small discount to those who bought the 2002 edition!)",__label__1
"Wow: Although Poul Anderson is not a typically a particularly bad writer, most of the prose in his portion of the book ""Pele"" is so bad as to be laughable. ""Tyra had more and more enjoyed her voyage, until near the end."" and ""The last weekly dance of the trip became an especially gleeful occasion."" I didn't even have to look very hard to come up with these gems. ""Memory stabbed her again."" Ha!It's almost as if it English was the author's second language.If you like authors that torture the English language you'll love this book.",__label__1
"Man Kzin IX: After a long hiatus from the Man-Kzin wars, I purchased the Man-Kzin Wars IX. The stories in M-K Wars IX were average at best. Of the 4 stories, the murder mystery was my favorite. The story about the crippled Kzin's last stand started well but deteriorated into a long-winded mutual admiration fest between the antagonists during the battle for Wunderland's liberation. It made as much sense as the Russians negotiating with and praising the positive qualities of the bunkered Germans during the battle for Berlin. The last story needed a good editor to clean it up, especially the beginning, and make it more coherent. IMO, this book is not worth buying and inferior to its predecessors.",__label__1
A Must Have for Your Christmas Collection: This album has been in our family for generations and each Holiday Season we try to play it to bring back wonderful memories. I would highly recommend this for your Christmas Library. This album brings back happy times as a young child and rembering how wonder the Christmas season is when Family and friends are close.,__label__2
Disappointment: The drive lasted 3 days before the flash fell off and was lost from the encasement. The encasement was examined and appeared to be flimsy plastic. I don't recommend this product based on a lost unit.,__label__1
Good: Works fine. Easy to install. Some reviews talk about not fitting wall plates. Designed for the plate supplied to fit over the existing plate so plate supplied is over sized for a reason.,__label__2
"This is made well and strudy, but will wear out.: Hard to find a better direct-wire wall timer of this quality. HOWEVER, this is the third one I have purchased so be warned that they will eventual ware out. The timer will eventual stop counting down and get stuck, leaving your device always on. I have mine hooked to turn off a wall heater in the bathroom. It works well for that. NOTE: Even though it will eventual ware out, they usually last a few years before they do. So yes, they are worth the price. BE WARNED: If the start waring out replace immediately as they will get stuck in the ON position... Thus, 4 stars.",__label__2
"it does it's job: I read the reviews before buying this product and one review said it made loud nose as dial turns.. and s/he is completly right. The noise it makes is pretty loud.. I would NOT recommend this for the bedroom if you are going to use it as some type of sleep timer b/c the noise will bother you. However, I have this installed on my storage room in the kitchen, so the noise is not an issue.",__label__2
Great produt easy to install: great product to save money! Dont worry about leaving the light on anymore. It is easy to install and instructions are straight forward,__label__2
it worked!: I'm replacing the exact same dealiwhop that started to stick / not turn off after several years of use. Install was easy.,__label__2
For Simple Minds: I bought this book because of the reviews and am shocked at how one can become an author by simply stealing life experiences and stories from other peoples lives. I felt the book was shallow and was perfect for people who couldn't think for themselves. Any human being with half a brain can see through the empty content of this book.,__label__1
"Karen's Review: Living in Chaos is Living in Stability is truly a book that has inspired me to be more aware of my spirituality and has shown me many ways to do this. It is a book that has brought peace to my heart having read it right after September 11, 2001. If you are searching for more meaning in your life and comfort of your soul, this book is an excellent choice.",__label__2
"Wow...: This is one of the worst books ever. It tries to capitalize on the Chicken Soup for the Soul-type, void of any substance stories. This was not written by the author and takes advantage of people around her by publishing stories from them. With no new insight, Samira, a strictly amateur writer, doesn't contribute anything. Fortunately, it's by a vanity publisher and the only people who buy it are her friends (who posted here from ""Grand Blanc"" and ""Michigan"" because Samira asked them to) and a few people who found it online. Please people, avoid this book, buy something that will be worth your time and money.",__label__1
Eye Opening!: The book changed my boundaries. I have become aware of my limitations and now I truly believe that these boundaries are not limitations but gifts in disguise. I realized the importance in one's short comings is the lesson that it presents for the seeker. Thank-you.,__label__2
"enlightening and very practical book: This is a very hopeful and enlightening book as the various thoughts and stories help us to look at life in a more positive way, which can only improve quality of our lives. It made me realize to be aware of the world around me and to learn to appreciate things and people in our lives. We usually live our lives in such hustle and bustle that we overlook the many experiences and people that we face in our daily lives. In the stories of the common everyday people in the book, we realize that we are not alone, that there are factors beyond us which are involved and that we should be open to them and not overlook our experiences.This book is very easy to read and understand and each chapter stands by itself. You can open up any chapter at any time and with the thoughts and the connected stories of real people, you can find enlightenment.A wonderful book, full of hope and insight.",__label__2
"The official company biography -- dated, aging, but interesting.: This is the only official history of the giant utility that serves most of northern and central California. Written in 1950, when the company (and its official biographer) were heedless of the changes that the future held in store for the energy industry overall (and utilities in particular) as well as for the end of unbridled growth and development in the state of California. Coleman is a real booster for PG&E. If you want the PR line, from the generation that build the company between 1930 and the 1950, this is the reference book you want.",__label__1
"did not work: I was installing these chips in a G4 Sawtooth macintosh computer and the chips did not work. I had kernel panics that eventually left the operating system unusable. The hard drive had to be reformatted and the OS re-installed. A great headache and PITA. I need to return these memory modules, how would I do that.best regards,vilppu",__label__1
"Good for the price: I bought this product for my old Dell Dimension XPS-T450 to extend its usefulness. As I was unaware of that the maximum RAM for each slot was 256MB, the computer read as 256MB instead of 512MB. With the seller's outstanding assistance I successfully installed two replaced 256MB memories to get total 512MB, the system is now working fine and steadily. It is worth spending $28 to keep the old computer working as an experimental machine.",__label__2
Great for sensitive skin: I have extremely sensitive skin.Regular soaps cause me to break out in a rash.I love this product it has no harsh chemicals and is Fragrance Free.It leaves my skin feeling silky smooth not dry and irritated.I even use it on my face and I noticed a big difference in the look and feel of my skin.If you have problem skin or sensitive painful skin I suggest you try this product I'm happy I did.,__label__2
"You don't have to speak french to love this cd!: While visiting Quebec City, I heard her CD playing in a clothing store. I asked who the artist was, walked to the music store down the street and bought it. If you like Jewel, Tori Amos, Alanis Morisette, etc. you'll LOVE this. I'm now buying several more through amazon.com for my sister and a couple friends for X-mas because they heard my CD and LOVED it. Can't find it in any US stores...yet! It's mainly in French, but her voice and the music is so good, it doesn't matter.",__label__2
"Completement nul: Fait sur commande et ennuyant a mourir, cette album est tout a fait parfait pour s'endormir...nul!",__label__1
"Smoke Rings: This is an excellent album. The title track Smoke Rings is exceptional. It was the band's closing theme song. All the tracks have a uniqueness to them. Well worth having in your music collection. The track ""My Heart Tells Me"" has some very beautiful vocals by band-vocalist Eugenie Baird. It also contains one of the great songs from the 30's ""A Hundred Years From Today"" sung by Lee Wiley. Her voice and the band make such a great song even better. Take a magical trip back in time and purchase this great album!!!",__label__2
old music: Music from the 30's and very nostalgic. My father played with this band when he was still in college in 1934.,__label__1
"Horrible: This book is terrible. The writing is terrible, the art is terrible (obviously terrible, too: one of the dragons' heads was obviously photoshopped onto another dragon's body on another page), the story is boring, it's just... bad. It's anti climatic, and throughout the story it's just hardship after hardship of them attempting to kill dragons. I found it hard to finish just skimming it.",__label__1
"Proceed with caution: This book is a continuation of Shore Lights, and follows the same characters as they now prepare for the wedding of Maddy DiFalco and Aiden O'Malley. I'm not sure why this book was necessary, because it didn't further the relationship, didn't end with the wedding, and was filled with family squabbles and bickering. I 'think' Bretton is setting us up for a story about Claire and her own love life, but I don't think it'd be very interesting based upon her character in this book. The story contained a lot of in-fighting between family members, lots of bad blood between relations and future relations, and turned a great character (Kelly O'Malley) into a bad one for the sake of the storyline. Actually, the story was quite dependant upon Kelly and her life to propel the action. I wouldn't recommend this book - it's a family drama with no romance. No romance, no sincere story, and a lot of drivel.",__label__1
"You can't be sure what you're getting: I ordered the samples of this product because I was interested in trying the sulphate free shampoo, which is expensive. The samples are REALLY random, so you may not get ones you actually wanted to try. Most of the ones I got were things I wasn't interested in. And I didn't get the shampoo sample. They say you can return it for a refund, less shipping and handling, but the shipping and handling were double the cost of the product itself.",__label__1
"Very good: I ordered 2 sets of samples. Everything came in time, & I was very pleased. The seller even included a ton of free extras too, which I was very happy about :]. The products themselves are 'pretty good'. I recommend the shampoo/conditioner & the foaming face wash [my favorite]. Overall, a very good seller. I'll probably be buying the foaming face wash which was amazing, but everything else was just average. The eye moister jell was also very good too.",__label__2
Great selection: This pack comes with a wide variety of products. It is a great introduction to the Komenuka line. I really enjoyed how clean my skin felt after using the cleanser. The moisturizer is light and not at all greasy. I would recommend this line to anyone.,__label__2
"Excellent postcards!: These are wonderful postcards for any dog and/or animal lover. The photos are very well-done and the dogs are adorable.As the previous reviewer stated, the postcards are black and white pictures of dogs with a short bit of information on the back including the photographer, title and date of the photograph and a short bit of information on the dog in the photo.They are printed on thick 6"" x 6"" cardstock, which will make them durable in the mail (if you intend to mail them). However, it should be noted that at this size, the postcards mail at letter rate and not postcard rate.",__label__2
"Underwhelming: What we have here is an academic paper puffed into a book.If one has the patience to wade through his tedious repetitions, condescensions, ax grinding, and self-congratulations, one is rewarded with the glimmer of a new idea. But that idea, recedes mirage-like, ever into the horizon. I don't know how I ever made it through.It's disappointing that Kingsley fails to locate his work within the context of Ganzfeld parapsychology, or even of Sumer, the source culture of the ancients. I was amused to find that despite what he believes to be his breakthrough insights, he is ignored by other scholars.Nice try, Peter, but you owe us much better. Next time, at the very least, give us a useful table of contents, a readable list of references, and an index.",__label__1
"A Non-Fiction Version of the DaVinci Code: A tiresome meander through bits & pieces of ancient history and philosophy to try to prove, once again, that there is a great effort to keep humans from realizing their potential and the secret wisdom that was revealed in former times. Dull, pedantic and unfocused.",__label__1
"reads like a novel: ...because it is a novel. Kingsley started going off the deep end with this one, but as long as you remind yourself that this is just a story he is telling, a story from within him that actually has very little to do with Plato and Parmenides but only one guy's vision of them as characters in a book, it is actually a charming little thing to read. It may be literature and it may be mysticism but philosophy it ain't.",__label__2
teachers tool: As techers we should learn more by reading now a days and this is a good book that helps you and gives you ideas about how to elaborate your rubrics.,__label__2
Extremely comprehensive reference to the language of surgery: THIS REFERENCE OF OVER 1000 PAGES IS THE BEST I HAVE EVER USED TO TRANSCRIBE SURGICAL REPORTS.,__label__2
PERFECT FOR EVERY MEDICAL OFFICE: THIS REFERENCE BOOK IS ONE OF THE BEST I HAVE EVER USED IN MY DAILY WORK AS A MEDICAL TRANSCRIPTIONIST. I FIND IT VERY USEFUL EACH DAY.,__label__2
"The BEST for MT: I'm an MT with 20+ years of experience and own most of the Stedman books, which are quite helpful. However, when I cannot find a term in Stedman's, this is the reference I reach for. I cannot tell you how many times this little gem has saved me from lengthy searches for a term. Grab yourself a copy, you won't regret it.",__label__2
"Manhattan Transfer can't sing!: I can't understand how Manhattan Transfer gets all those studio musicians to play on their albums. I mean, it just makes their singing sound worse against the best drumming (Steve Gadd), bass playing and sax playing in the world. The two stars are for Kafka and the studio musicians only.",__label__1
"ISS Research Creatine. Good Product: I HAVE SEEN ENERGY AT THE GYM, EVEN WHEN I RAN. NOT SURE IF IT'S FROM THE CREATINE BUT I KNOW ISS RESEARCH MAKES GOOD STUFF BECAUSE FIRST TIME I USE THE GLUTAMINE THAT STUFF WORKED REALLY GOOD.THEY'RE NOT FLASHY ABOUT THEIR PRODUCT; DON'T ADD CRAZY FLAVORS AND WHAT NOT, BUT THEY DO MAKE GOOD PRODUCTS. EVERYONE'S BODY IS DIFFERENT SO EXPERIMENT WHICH WORKS FOR YOU.",__label__2
"A worthless book: I read this book and concluded that I am angry at myself for having read it. Pilots like to read about accidents hoping to study a case and avoid the same mistakes. After wasting your time with worthless and mediocre family stories and the well known government incompetence, you end up with the empty conclusion that a good pilot, in good health, all current and confident ditched in the stormy ocean at night and disappeared. None of the worthless stories or ILS text in this book provides any conclusion or lesson to be learned. A line from Billy Madison comes to mind: ""you are now all dumber after hearing this story"". In fact the only intelligent thought comes from an opinion of a reader that raises the theory that Ron S. used a GPS approach rather than ILS and that proved fatal.",__label__1
"Snowbore: Don't get me wrong, this is a totally enjoyable listen, but is it just me or is every single song on the disc the same. Hell, they're even the same as on Cold & Bouncy, Hawaii and Gideon Gaye. The one thing that makes this album different is John McEntire's wonderful production and the 'Lab girls. If you dont own any High Llamas disc, start here... but if you already do, dont expect anything new.",__label__1
"snowbug while snowboarding: i live in mt.shasta, california where i go snowboarding all the time. with headphones on the music of the high llamas is inspirational. to slide down the hill while listening to the llamas is like nothing else in the world. if you think driving in your car while listening is fun, try strapping on a board, hitting the powder and listening to the best high llamas cd yet, snowbug",__label__2
"Number 1 in the Tom Gill chart for a year: You won't find a more relaxing, or a more intriguing album than this one. This is where the High Lamas peaked -- even better than Cold and Bouncy and far better than the disappointing Buzzle Bee that followed. It's cool... it's cute. Best in summer perhaps. I listen to it all the time. My 9-year old daughter loves it too, but my 12-year-old son hates it. He's into Aerosmith and the like...",__label__2
"Frightening, relevant and persuasive: I was most struck with the information about what happens to us physically when we watch television. The very act of watching itself, without reference to content, changes the way our brains operate. I recommend this to all teachers, parents, and broadcast journalists.",__label__2
"helps in understanding children: For a long time I have been discouraged in my efforts to establish two-way communication with children. I would bring books, toys, and games to social functions and share them with children. Once one activity was over, the children would stare at me, waiting for me to start another activity. Why won't they provide any input of their own? Am I overpowering them without realizing it?This book explained everything: the children think I'm a television!",__label__2
"Learn what children really loose when they watch TV.: This is the classic book on how television affects our children and families. Just think about how children really learn and how families should interact.Although this book was originally written closer to the dawn of television in our culture, things really haven't changed much.Ms. Winn had a great perception early on about how harmful television would be to children and their families. Check it out or better yet buy it from Amazon while you are here.",__label__2
"who's the archeologist?: The book makes a great read, same as DHC's other books of the ""Lost Cities"" series. Very entertaining, thought provoking, and well written. One thing though: I don't get why the author keeps calling himself ""a rogue archeologist"": someone has to explain to him what archeologists do. DHC is no archeologist, whatever he might think; he's a traveler, a gossip gatherer, and a free spirit, but all this has little to do with archeology. I enjoyed his open-mindedness, and the relativism with which he judges most of the theories and hypotheses considered. Going through his whole opus, I can't help noticing that this writer is a really great guy, and that his travel companions and friends must have been lucky to have met him, but archeologist? Please, give me a break. And use some proofreader, for the next edition.",__label__2
"Interesting book, a little more detail would be nice.: This book did give the reader some very interesting facts and folk lore about archaeological discoveries that could prove the existence of superior ""giant"" races in the Americas. The only thing I did not like about the book (except for the grammatical errors), was that the author would mention some dramatic event (such as the discovery of giants' bones in a mound) and leave the reader hanging after a couple of paragraphs about the find. This book could have easily been an entire set of volumes, should everything have been explained in detail. Overall, it was a very interesting book leaving the reader wanting to know more about certain discoveries and theories within the book.",__label__2
Great!: This book is amazing! I ordered this book from barns and Nobel on line then 2 days later they sent an e-mail telling me it did not go through. So A friend told me to go to amazon! I will only go to amazon now it was so simple a Kid could do it! I LOVE AMAZON!,__label__2
"Did the Egyptians Colonize North America?: I was amazed by this book: The author, while travelling from Central America to Canada provides evidence for North America being colonized by Egyptians, Chinese, Phoenecians and other ancient civilizations. The most amazing part of the book was the story of an Egyptian city in the Grand Canyon. Childress reproduces the actual Arizona newsclippings from 1909. Like his other books, this one is richly illustrated, far-out and fun to read!",__label__2
"Boring: I bought this book thinking that I would learn something or at least be given food for thought. What I got is a bad travelogue full of inane information about restaurants where the author ate, people he met, what he wore. There is nothing there for a serious or even amateur scholar. Just junk.",__label__1
"Buddhist Enlightenment: On the peaks of the High Siera, Kerouac's narrator, Japhy Ryder explores the inner nuances of one's thought processes and being, away from the hustle and bustle of the Bay area's consternative environs. Changing thinking along with the weather and seasons, Japhy attends his attention to everyone ounce of his being, becomming one and all with his environment. Achieving moments of Zen purity, Kerouac is able to pinpoint the bountiful beauty and vitality of mother nature and of one's relation to it. A great read showing the inner exploration and sanctity with which Kerouac grounded his Bohemian lifestyle.",__label__2
"one of kerouac's finest: I've heard it said that this is Kerouac's greatest novel. I still say that honor is held by On the Road, but this book is just as good. And it is his most spiritual novel. Kerouac combines his talent at writing with his philosophy of life and what you have is a powerful tool to enlightenment. This book should be read on at least two levels, as a work of great literature and as a theological tool. I can't recommend it enough.",__label__2
"Makes me want to go hiking!: This is the 2nd Kerouac book i've read (the first was ""Maggie Cassidy"") - and i found it enlightening and entertaining.It tells the story of a few young men and their lifestyle - that of a Dharma bum. The have very few possessions which they kepe is small shacks or in backpacks, and spend their time discovering nature and the dharma in this world.Kerouac's writing style varies - in certain parts it seems like pure fiction (describes parties, characters' interactions with family, etc.), at some points it seems very philisophical (i learned a bunch about Buddhism), and at some points it is just very descriptive (i live in NYC, and it made me miss nature.)There were a few parts that were ""wordy,"" but overall this book reads quickly and is very enjoyable.",__label__2
"Read Me Read Me Read Me: Pretend that you've ever heard of Jack Kerouac. Forget you've ever heard the words ""Beat Generation."" Set down your ideas of what life should be like. Read this book. It will make you want to sell all your worldly possessions in a mammoth yard sale and take off to find It.",__label__2
"Simple, Beautiful Novel about the Rucksack Generation: Dharma Bums is a beautiful story, though there's no real plot to speak of -- no damsel in distress, no hero facing adversity, no complicated twists . . . it's just about life.The reader follows the typical Kerouac rucksacker as he floats along in his mid-twenties -- hiking the mountains of the west coast, thumbing his way across the country and swapping spiritual observations with Zen enthusiast and companion Japhy Ryder.This book is a treasure, reminding the reader of the subtle beauties in nature, conversation, travel and friendship. It's a perfect fit for any fan of life.",__label__2
"Best Kerouac: This is timeless and inspiring. i buy it for many people who think Kerouac is just ""On the Road"" .",__label__2
"My favorite Kerouac: If you are of a certain age and experience, you already know about Dharma Bums.If you are of another certain age and experience, this book goes against everything taught by Saint Ronald Reagan, and so you should avoid it.If you are young, give this book a try. Better yet, instead of buying it, go to the local library to read it. Unless the people I described in my second paragraph have taken over and there are only Approved Books in the library...if there are libraries at all. Libraries cost money, and that means (shudder) taxes.For everyone else: this is Kerouak's best work.",__label__2
"Well...: I've read ""On The Road"" three times over the last six years. It is, in my opinion, a masterpiece. Having said that I decided to get ""Dharma Bums"" and I did not care for most of the book as I am not into Buddha and zen. Only once in a while a glimmer of the fun of ""On The Road"" seeped in, but not enough.I also did not like the supporting characters as I did in ""On The Road.""This book was pushed by many people as Kerouac's second best. I found it to be uninteresting and probably should not pursue any other of his books if this was considered ""his second best.""",__label__1
"Buddihism book for introspective thought: This is Jack jumping into the Budda scene. Good if you feel like you need a Zen fix, and his observations on how to aspire to happiness are actually quite good too.",__label__1
"Blah: Another wonderful, practically edge-of-conscious novel with no definite plot by everyone's favorite perfectly insane Beat writer. In many ways I enjoy this book even better than 'On the Road.' It contains the same exciting beauty, applied to different subjects,and the same eccentric freedom fighters as lead characters. Every once in a while it attains the perfect harmony it seeks, turning long stretches with no apparent action into meditations on the beauty of nothingness, of loneliness, etc. We see the budding alcoholism of our narrator, which wil turn into a book ('Big Sur') of its own. We see what Kerouac saw in Buddhism, and we'll see converts in the book's readers. Kerouac has perhaps more real-life affect on his readers than any other American novelist, one of the few writers anywhere who really can change lives. Blah.",__label__2
Not As It Would Seem: Not as advertised. These copies are remaindered and are marked on the bottom as such with a felt-tip line. I had purchased this as a gift but was unable to give it due to the remaindered marking. The online information about these books fail to mention their remaindered status.,__label__1
VIVA RUCKSACK REVOLUCION!: Cracker Jack's got quite a nack at righting these shindigs about the bums in rucksacks. Dharma Bums gives you a glimpse into the life of the Beats with a focus on their cut of Zen. This really is a great story and it will inspire you. On a side note I recommend trying to find the original edition; the old pages really smell a lot better.,__label__2
"This is Kerouac's real masterpiece!!: I didn't much care for ""On The Road"" after the first 50 pages or so and i'd pretty much thought that this great ""Beat Writer"" was nothing but hype, but after reading ""The Dharma Bums"" I now believe Kerouac is one of the greatest writers of modern times. READ THIS BOOK!!!!",__label__2
"A pefect battle of religion, alcohol, and poetry.: Published only a year after his masterpiece On The Road, Dharma Bums is a visionary look at the debilitating effects of fame and alcohol. It follows Ray Smith (Jack) and Jahy Rider (Gary Snyder) on a buddhist romp through the mountains of the west coast. Contemplating their religions and beliefs and coming to beautiful realisations about the world (""You can't fall off a mountain""), they create the rucksack revolution. A beautiful insight into thought and poetry. A must for anyone who wants to learn to think or expand their mind.",__label__2
"I'm gonna get blasted for this, but...: ... I just couldn't get into this book. It's a beat classic, so I hear, and it's about traveling and living free and enjoying life on lots of levels. From the descriptions and glowing reviews, I figured I should have loved it. I even read it while I was traveling up the US/Canadian west coast, and I grew up familiar with many of the areas mentioned in the book. In spite of all that, I didn't like it at all. For one thing, it's full of these obscure Buddhist terms and concepts, and although religion is sort of a hobby of mine, I didn't know enough to make sense of all the boddishatva-dropping, and the writing wasn't good enough to make up for that. I guess I just don't like it when the narrator introduces dialogue with ""sez I.""",__label__1
"On the Road Again.: Ok. Let's talk like ordinary people. If you are someone who has to buy a new TV unless you have one, only because the TV is more modern this is your book. If you've read ""ON THE ROAD"", maybe you'll want read something diferent. This is the same book, the same drama, the same wasted money. Can this book change your life?? Yes, but also a stone at high speed could do it also and in less time. Ally McBeal or a Backstreet boys song have more message than this book.",__label__1
"The Kindle version costs more than the paperback: As of this review, the Kindle edition cost $12.99 and the paperback cost $10.88 - or over $2 more expensive for a digital version that actually saves the publisher money. I actually enjoy Dharma Bums, but Penguin should be absolutely ashamed of themselves for this. I wanted to reread this on my Kindle, but Penguin has decided to screw the readers who keep its business afloat. I'll be sure to keep this in mind for future purchases.Also, for those who will bash my review, the cost of the book is an essential to the value proposition of a book. There are constant bad reviews for publishers that break up short story collection and sell them individually for the price of an individual book. This is no different. Penguin wants me to spend nearly $300 for a Kindle and a case so that they can charge me more for books, all while they save money on production costs??? You've got to be joking!",__label__1
Don't bother: I tried to give Kerouac a chance to revive himself after reading his most notable mess 'On the Road.' Now I'm thoroughly confused as to why he's so popular.,__label__1
"Kerouac is not that great: Maybe I am not as enlightened as all of you, but I don't think this book is all that great. Kerouac is often completely incoherent. Much of what is said is nonsense. Further more I don't understand why everyone wants to be a Dharma Bum, they are nothing but leaches living off what others earn. It is a decent read, especially the mountain climbing scene, but not as great as some make it out to be, definitely not life changing.",__label__1
"Failed to be powerful...or even interesting: One might expect an interesting, down-to-earth account of one poet's buddhist discoveries and spiritual growth, but this wasn't done right: the characters are one-dimensional, contrived, and act like buddhist wanna-bes. (Is a person a real Buddhist if he is proud of his Buddhism?)What was a powerful and introspective journey for Kerouac, is not for the reader. I can tell that it's there, but Kerouac just doesn't get it all the way across. I found myself rolling my eyes, but still trying to give him the benefit of the doubt.If this will be your first Kerouac read, as it was for me, choose something else or it may forever turn you off to Kerouac, who could be an otherwise fabulous story-teller.If he is, let me know.",__label__1
"Shallow: I found Dharma Bums suprising. I thought On the Road was one of the most rambling, self-indulgent books that I've ever read, but I realized that Dharma Bums is even more so. The book reminded me how the degeneration of American intellectual life began with the Beats who, at least when they were in the '50's, were self-rightous and shallow, not to mention drunk womanizers, an odd trait for devout Buddhists. This book is a cultural artifact from the Beat era, but not a book to add to one's must-read list. Life is short. Read better.",__label__1
"Conceited book: Had to offset the praise handed down by so many people for Karourac's writings. Very overrated as a writer. This book is filled with the resemblance of substance, but has nothing in it. It is a contradiction of itself.",__label__1
"One show about nothing is enough: OK, I know this is a beat classic, and it was written by Jack Kerouac the patron saint of beat literature. But I gotta say this novel was pretty damn boring.Dhama Bums is another semi-fictional novel based on real events that occurred in Kerouac's life after the events described in On the Road. It's about Kerouac's search for a simple life and Zen Buddhism. The premise sounds interesting enough, but for me it just didn't have anything to offer.I once described Kerouac's classic On The Road as being like an episode of Seinfeld, a show about nothing. Despite the rather non complimentary comparison I thought that novel was very good and I highly recommended it.Dharma Bums was another meandering novel where nothing really happens. I guess one meandering trip for me was enough. As far learning anything about Buddhism through the novel, my guess is that you would learn more from a real Buddhist like the Dalai Lama than a wannabee like Kerouac.",__label__1
"Bummer: Not much dharma going on here. But lots of bum. In fact, I'm totally bummed out finishing this novel because now I feel very uncool to not be enamoured with this bible of the beat generation but I, just, don't, get, it. So much rambling! Excruciatingly long sentences perfunctorily reporting things as they happen in the style of `then he said this and then I picked that up and then she went outside...' [Insert yawn here]. There are glimpses of good authorship in some parts of the novel but for the most part it is unbelievably boring with a monotonic narrator's voice that had me re-discovering my speed-reading skills just to finish the thing. Disappointing because I love a good story and I love Eastern philosophy but this is neither. Unless you're an impressionable teenager who thinks bumming around is cool and everything your friends think is cool, and anything indie is cool, forget it.",__label__1
"I wanted to say ""Damn!"": ...but I had to expound on that on account of all these bad reviews.If this book is not for you to get then that's fine and it's sad, but don't be so angry--coherence isn't everything. It's the heart that makes Kerouac, the sailing, pounding, beautiful, soulful, angry, churning, palpable heart.And for those who worry that this is required scene material, the beat poets are dead, let them be. Read for yourself and its own rewards. That should be obvious; now go, enjoy this epic soul journey.",__label__2
"Excellent follow-up to ""On the Road"": ""The Dharma Bums"" is an excellent follow-up to Jack Kerouac's famous second novel, ""On the Road,"" a must-read for all Kerouac fans. Pay special attention to the infamous mountain climb by Kerouac, Gary Snyder, and John Montgomery--lots of great imagery, language, and central themes of life there. This book changed my life forever. It also contains the famous poetry reading (where Allen Ginsberg read ""Howl"") at 6 Gallery in San Francisco (Oct. 7, 1955).",__label__2
"a different Kerouac: A more laid back series of tales from the life of Jack Kerouac. Very relaxing, unlike ""On the Road"". Makes you want to go climb a mountain.",__label__2
Good read: Great read. If you have something mote profound to read I would suggest that. All in all a great story though.,__label__2
"Kerouac's finest, most blissful novel...you MUST read it!: Yes, ""On The Road"" gets all the attention, but this follow-up work is by far his most gorgeous and uplifting...from sleeping on the beach to climbing a mountain, to the flowering of his Buddhist consciousness, Jack really takes the reader with him. Filled with plenty of movement, bohemian idealism with Ginsberg and Snyder, self-discovery, joy, etc, this is simply where Jack shows himself as most fully alive and in love with the magic of experience. ""Dharma Bums"" soars as high as ""Big Sur"" dives to the depths of agony. Read this book, and you WILL feel the beauty of life without anchors.",__label__2
"Dont waste your time: Uninteresting and boring, the story accomplishes nothing from start to finish. Save your time and money and dont bother with this book.",__label__1
"Sometimes it works: At first this printer worked well, but after a year it is nothing but trouble.To begin with, you can't print more than 4-5 pages before the ""page grabber"" will start to grab more than one sheet of paper at a time, and the text ends up going across both of them.Then there is the printer driver, which is also not up to par -- where is the manual two sided printing that has been in the classic Mac OS for all of these years?In short, this was my last HP printer. The jamming paper feed is too much for me to handle.",__label__1
